corner,temp_c,vdd,band,corner_id,tp1,tp2,tp3,tp4,tp5,tp6,tp7,f1,f2,f3,f4,f5,f6,f7,i1,i2,i3,i4,i5,i6,i7,sw1hi,sw1lo,sw7hi,sw7lo,k1,k2,k3,k4,k5,k6,k7,kvco_min,kvco_max,kvco_mean,kvco_over_f_max,fine_ratio,verdict
all-fast,27.0,3.3,band2,all-fast_27c_3.30v_band2,2.823434e-07,2.351449e-07,1.99688e-07,1.729424e-07,1.519233e-07,1.351928e-07,1.215631e-07,14167100.0,17010800.0,20031200.0,23129100.0,26329100.0,29587400.0,32904700.0,9.554407e-05,0.0001063416,0.0001176222,0.0001290339,0.000141418,0.0001521337,0.0001648879,3.396163,-0.09398039,3.428342,-0.109908,9479000.000000002,9773500.0,10197166.666666666,10496499.999999998,10763833.333333336,10959333.333333332,11057666.666666657,9479000.000000002,11057666.666666657,10409777.777777776,0.6690854162107984,2.322613661229186,PASS
all-fast,27.0,3.3,band3,all-fast_27c_3.30v_band3,1.741691e-07,1.444536e-07,1.223266e-07,1.0551e-07,9.236847e-08,8.197522e-08,7.354835e-08,22966200.0,27690600.0,32699400.0,37911100.0,43304800.0,48795200.0,54386000.0,0.0001193054,0.0001354825,0.0001520996,0.0001677216,0.0001851646,0.0002022983,0.0002201964,3.403788,-0.08969509,3.428475,-0.1365548,15748000.000000004,16222000.0,17034166.666666664,17675666.666666664,18140166.66666667,18468666.666666664,18635999.999999985,15748000.000000004,18635999.999999985,17455444.44444444,0.6857033379488119,2.368088756520452,PASS
all-fast,27.0,3.3,band4,all-fast_27c_3.30v_band4,1.021304e-07,8.439241e-08,7.126433e-08,6.126842e-08,5.348409e-08,4.726612e-08,4.225167e-08,39165600.0,47397600.0,56129100.0,65286500.0,74788600.0,84627200.0,94670800.0,0.0001330779,0.0001502882,0.0001699843,0.0001878753,0.0002084542,0.0002276817,0.0002486975,3.445197,-0.1470438,3.458564,-0.1812704,27440000.000000007,28272500.0,29814833.33333333,31099166.66666666,32234500.000000007,33136999.999999996,33478666.666666638,27440000.000000007,33478666.666666638,30836222.222222216,0.7006148252548157,2.417192638437813,PASS
all-fast,27.0,3.3,band5,all-fast_27c_3.30v_band5,6.172043e-08,5.06939e-08,4.253285e-08,3.637731e-08,3.158522e-08,2.777717e-08,2.468248e-08,64808400.0,78905000.0,94045000.0,109959000.0,126642000.0,144003000.0,162058000.0,0.0001766259,0.0002051244,0.0002337216,0.0002624518,0.0002917717,0.0003213457,0.0003523711,3.368287,-0.1321737,3.45059,-0.1875546,46988666.66666668,48727666.66666667,51756666.66666666,54328333.33333333,56740000.000000015,59026666.66666666,60183333.333333276,46988666.66666668,60183333.333333276,54027555.555555545,0.7250397582206424,2.5005709136469965,PASS
all-fast,27.0,3.3,band6,all-fast_27c_3.30v_band6,3.54238e-08,2.886777e-08,2.403254e-08,2.039414e-08,1.759982e-08,1.541234e-08,1.364841e-08,112918000.0,138563000.0,166441000.0,196135000.0,227275000.0,259532000.0,293074000.0,0.00024718,0.0002875236,0.0003308397,0.0003756257,0.0004207566,0.0004650633,0.0005114356,3.350792,-0.09016251,3.374487,-0.1460084,85483333.33333336,89205000.0,95953333.33333331,101389999.99999999,105661666.66666669,109664999.99999999,111806666.66666657,85483333.33333336,111806666.66666657,100086666.66666666,0.7570390312734316,2.595458651410758,PASS
all-fast,27.0,3.3,band7,all-fast_27c_3.30v_band7,2.057075e-08,1.661358e-08,1.37456e-08,1.163581e-08,1.004791e-08,8.823991e-09,7.86323e-09,194451000.0,240767000.0,291002000.0,343766000.0,398093000.0,453310000.0,508697000.0,0.0003641933,0.0004274121,0.0004973301,0.0005633063,0.0006343773,0.0007041087,0.0007719681,3.32747,-0.02894798,3.344104,-0.04132902,154386666.6666667,160918333.33333334,171664999.99999997,178484999.99999997,182573333.33333337,184339999.99999997,184623333.33333316,154386666.6666667,184623333.33333316,174581111.11111107,0.7939618035734797,2.6160678011427043,PASS
all-fast,27.0,3.63,band0,all-fast_27c_3.63v_band0,8.022667e-07,6.739056e-07,5.769805e-07,5.025912e-07,4.444631e-07,3.986639e-07,3.597566e-07,4985870.0,5935550.0,6932640.0,7958750.0,8999620.0,10033500.0,11118600.0,8.199651e-05,8.653283e-05,9.496265e-05,0.0001016742,0.0001083941,0.0001164809,0.0001230773,3.68795,-0.0505027,3.712536,-0.07043446,3165600.000000001,3244616.666666667,3371999.9999999995,3444966.666666666,3457916.6666666674,3531633.333333333,3616999.9999999967,3165600.000000001,3616999.9999999967,3407072.2222222215,0.6349142677205786,2.230022042291516,PASS
all-fast,27.0,3.63,band1,all-fast_27c_3.63v_band1,5.049951e-07,4.22567e-07,3.612937e-07,3.148372e-07,2.776903e-07,2.485603e-07,2.238081e-07,7920870.0,9465950.0,11071300.0,12705000.0,14404500.0,16092700.0,17872500.0,9.332063e-05,0.0001019453,0.0001099896,0.0001199761,0.0001302436,0.0001412131,0.0001503126,3.690621,-0.05965694,3.719144,-0.09062406,5150266.666666668,5250716.666666667,5398416.666666666,5555333.333333332,5646166.666666668,5779999.999999999,5932666.666666661,5150266.666666668,5932666.666666661,5528683.333333332,0.6502147701788652,2.2563809278526223,PASS
all-fast,27.0,3.63,band2,all-fast_27c_3.63v_band2,3.049995e-07,2.551742e-07,2.175923e-07,1.892427e-07,1.666229e-07,1.487873e-07,1.340297e-07,13114800.0,15675600.0,18383000.0,21136900.0,24006300.0,26884000.0,29844100.0,0.0001034891,0.0001143823,0.0001254926,0.0001387101,0.0001496361,0.0001623099,0.0001728914,3.71742,-0.0867658,3.73285,-0.1039149,8536000.000000002,8780333.333333334,9102166.666666666,9372166.666666666,9578500.000000002,9729666.666666666,9866999.99999999,8536000.000000002,9866999.99999999,9294055.555555554,0.6508677219629733,2.2756046603836886,PASS
all-fast,27.0,3.63,band3,all-fast_27c_3.63v_band3,1.899531e-07,1.582398e-07,1.346336e-07,1.167623e-07,1.025425e-07,9.129576e-08,8.25709e-08,21057800.0,25278100.0,29710300.0,34257600.0,39008200.0,43813600.0,48443200.0,0.0001300607,0.0001445103,0.0001624863,0.0001790259,0.000195551,0.000214193,0.0002313715,3.737361,-0.08978768,3.761114,-0.1525062,14067666.66666667,14420833.333333334,14965833.33333333,15496499.999999998,15926666.66666667,15724999.999999998,15431999.999999987,14067666.66666667,15926666.66666667,15214111.111111108,0.6680501603523004,2.3004872303849404,PASS
all-fast,27.0,3.63,band4,all-fast_27c_3.63v_band4,1.117071e-07,9.286623e-08,7.87553e-08,6.80061e-08,5.963486e-08,5.292247e-08,4.742177e-08,35807900.0,43072700.0,50790200.0,58818300.0,67074900.0,75582300.0,84349400.0,0.000142199,0.000161112,0.0001814957,0.0002009472,0.000220514,0.0002408649,0.0002615896,3.763598,-0.1105905,3.782411,-0.1547894,24216000.000000004,24970500.0,26242666.666666664,27141166.666666664,27940000.000000007,28790833.33333333,29223666.66666664,24216000.000000004,29223666.66666664,26967499.999999996,0.6762753470602857,2.355608678531832,PASS
all-fast,27.0,3.63,band5,all-fast_27c_3.63v_band5,6.834879e-08,5.651262e-08,4.767076e-08,4.09766e-08,3.570877e-08,3.153774e-08,2.81356e-08,58523300.0,70780600.0,83908900.0,97616700.0,112017000.0,126832000.0,142169000.0,0.000190098,0.000217714,0.000245946,0.0002759414,0.0003068287,0.0003371457,0.0003673896,3.724112,-0.1234876,3.772615,-0.1965158,40857666.66666668,42309333.333333336,44726833.33333333,46846833.33333333,48692166.66666668,50253333.33333333,51123333.33333329,40857666.66666668,51123333.33333329,46469833.33333333,0.6981435883941384,2.429271760136561,PASS
all-fast,27.0,3.63,band6,all-fast_27c_3.63v_band6,3.961297e-08,3.250682e-08,2.724337e-08,2.323536e-08,2.012873e-08,1.766695e-08,1.567804e-08,100977000.0,123051000.0,146825000.0,172151000.0,198721000.0,226411000.0,255134000.0,0.0002640913,0.0003048392,0.0003473506,0.0003935021,0.000438657,0.0004842806,0.0005314731,3.68979,-0.1102602,3.707469,-0.1290993,73580000.00000001,76413333.33333334,81833333.33333333,86493333.33333331,90433333.33333336,94021666.66666666,95743333.33333325,73580000.00000001,95743333.33333325,85642777.77777776,0.7286807886944553,2.5266545847074084,PASS
all-fast,27.0,3.63,band7,all-fast_27c_3.63v_band7,2.33616e-08,1.898153e-08,1.575952e-08,1.335119e-08,1.151012e-08,1.007788e-08,8.943149e-09,171221000.0,210731000.0,253815000.0,299599000.0,347520000.0,396909000.0,447270000.0,0.000382242,0.0004493299,0.0005156074,0.0005878774,0.0006602688,0.0007326371,0.0008048454,3.651987,-0.04881026,3.666933,-0.0605992,131700000.00000003,137656666.6666667,148113333.3333333,156174999.99999997,162183333.33333337,166249999.99999997,167869999.99999985,131700000.00000003,167869999.99999985,153360555.55555552,0.7691813504184652,2.6122379848266277,PASS
all-fast,125.0,2.97,band0,all-fast_125c_2.97v_band0,6.200789e-07,5.205906e-07,4.461348e-07,3.886911e-07,3.432693e-07,3.071538e-07,2.77123e-07,6450790.0,7683580.0,8965900.0,10290900.0,11652700.0,13022800.0,14434000.0,9.34973e-05,0.0001003941,0.0001083823,0.0001162463,0.0001250294,0.0001318613,0.000140309,3.031563,-0.05585874,3.043677,-0.08259771,4109300.000000001,4191850.0,4345533.333333333,4477999.999999999,4553166.666666668,4635499.999999999,4703999.999999996,4109300.000000001,4703999.999999996,4435116.666666666,0.6370227522520499,2.2375554001912943,PASS
all-fast,125.0,2.97,band1,all-fast_125c_2.97v_band1,3.802483e-07,3.1888e-07,2.725795e-07,2.370962e-07,2.089642e-07,1.862966e-07,1.675867e-07,10519400.0,12543900.0,14674600.0,16870800.0,19142000.0,21471100.0,23868200.0,0.0001066692,0.0001175185,0.0001280945,0.0001382039,0.0001490319,0.0001605887,0.0001708697,3.056624,-0.07656334,3.058259,-0.08786453,6748333.333333335,6925333.333333334,7211499.999999999,7445666.666666665,7667166.666666668,7876999.999999999,7990333.3333333265,6748333.333333335,7990333.3333333265,7415999.999999999,0.6415131408001725,2.268969713101508,PASS
all-fast,125.0,2.97,band2,all-fast_125c_2.97v_band2,2.279695e-07,1.90499e-07,1.62454e-07,1.406787e-07,1.235115e-07,1.10001e-07,9.867079e-08,17546200.0,20997500.0,24622300.0,28433600.0,32385700.0,36363300.0,40538800.0,0.0001191534,0.0001312384,0.0001434215,0.0001562725,0.0001690274,0.000182007,0.0001958933,3.061104,-0.09296865,3.090653,-0.1245906,11504333.333333336,11793500.0,12393499.999999998,12938999.999999998,13216166.66666667,13588499.999999998,13918333.33333332,11504333.333333336,13918333.33333332,12773666.666666664,0.6556595350180288,2.310403392187482,PASS
all-fast,125.0,2.97,band3,all-fast_125c_2.97v_band3,1.375766e-07,1.145695e-07,9.71392e-08,8.38662e-08,7.342501e-08,6.502775e-08,5.816115e-08,29074700.0,34913300.0,41178000.0,47695000.0,54477300.0,61512200.0,68774400.0,0.0001476298,0.0001652891,0.0001830185,0.0002016833,0.0002211367,0.000240467,0.0002593245,3.071328,-0.1061053,3.083622,-0.121621,19462000.000000004,20172166.666666668,21302833.33333333,22165499.999999996,23028666.66666667,23828499.999999996,24207333.333333313,19462000.000000004,24207333.333333313,22055388.888888884,0.6693792197339956,2.3654379924814357,PASS
all-fast,125.0,2.97,band4,all-fast_125c_2.97v_band4,7.753459e-08,6.426355e-08,5.430321e-08,4.662845e-08,4.06582e-08,3.585194e-08,3.198763e-08,51589900.0,62243700.0,73660500.0,85784500.0,98381100.0,111570000.0,125048000.0,0.0001631099,0.0001832802,0.0002045249,0.0002262704,0.0002481147,0.000270377,0.0002928756,3.04552,-0.1029204,3.110701,-0.1671209,35512666.66666667,36784333.333333336,39234666.666666664,41200999.99999999,42975833.33333334,44444833.33333333,44926666.66666663,35512666.66666667,44926666.66666663,40810055.55555555,0.6883647122143418,2.4238852953775836,PASS
all-fast,125.0,2.97,band5,all-fast_125c_2.97v_band5,4.55402e-08,3.745288e-08,3.141008e-08,2.679538e-08,2.323241e-08,2.041222e-08,1.814491e-08,87834500.0,106801000.0,127348000.0,149279000.0,172173000.0,195961000.0,220448000.0,0.0002196987,0.0002505624,0.0002822565,0.0003143203,0.0003474133,0.0003816265,0.00041595,2.983722,-0.06594864,3.024108,-0.120453,63221666.66666668,65855833.333333336,70796666.66666666,74708333.33333333,77803333.33333334,80458333.33333333,81623333.33333325,63221666.66666668,81623333.33333325,73674166.66666666,0.7197817106793649,2.5098110651281673,PASS
all-fast,125.0,2.97,band6,all-fast_125c_2.97v_band6,2.565714e-08,2.093815e-08,1.74815e-08,1.491202e-08,1.296078e-08,1.144527e-08,1.025132e-08,155902000.0,191039000.0,228813000.0,268240000.0,308623000.0,349489000.0,390194000.0,0.000302402,0.0003474555,0.0003951492,0.0004443691,0.0004929224,0.0005408206,0.0005898537,2.990579,-0.0230429,3.003921,-0.03370211,117123333.33333336,121518333.33333334,128668333.33333331,133016666.66666664,135415000.00000003,135951666.66666666,135683333.33333322,117123333.33333336,135951666.66666666,130162222.22222221,0.7512625452741681,2.502815871509025,PASS
all-fast,125.0,2.97,band7,all-fast_125c_2.97v_band7,1.454929e-08,1.194227e-08,1.008028e-08,8.723525e-09,7.708515e-09,6.935104e-09,6.329321e-09,274928000.0,334945000.0,396814000.0,458530000.0,518907000.0,576776000.0,631979000.0,0.0004430918,0.0005116386,0.0005837859,0.000651741,0.0007235963,0.0007924499,0.0008617562,2.999829,-0.03165202,3.01583,-0.04204142,200056666.66666672,203143333.33333334,205974999.99999997,203488333.3333333,197076666.66666672,188453333.3333333,184009999.99999985,184009999.99999985,205974999.99999997,198361666.66666663,0.7276693049331706,2.2987072979107257,PASS
all-fast,125.0,3.3,band0,all-fast_125c_3.30v_band0,6.77143e-07,5.712133e-07,4.9106e-07,4.288729e-07,3.799998e-07,3.409114e-07,3.080273e-07,5907170.0,7002640.0,8145640.0,9326770.0,10526300.0,11733300.0,12985900.0,9.955635e-05,0.0001066927,0.0001149875,0.0001224342,0.0001299551,0.0001394253,0.0001475778,3.354027,-0.05165472,3.371886,-0.07090466,3651566.6666666674,3730783.3333333335,3873549.9999999995,3967766.666666666,4010883.3333333344,4099333.3333333326,4175333.3333333298,3651566.6666666674,4175333.3333333298,3932627.777777777,0.6181583849231811,2.1983284720094396,PASS
all-fast,125.0,3.3,band1,all-fast_125c_3.30v_band1,4.19041e-07,3.526482e-07,3.027586e-07,2.636924e-07,2.333974e-07,2.086604e-07,1.88412e-07,9545600.0,11342700.0,13211800.0,15169200.0,17138200.0,19169900.0,21230100.0,0.0001143429,0.0001242628,0.000135073,0.0001452156,0.0001568017,0.0001670869,0.0001790154,3.374563,-0.07436462,3.391679,-0.1006161,5990333.333333335,6110333.333333334,6377499.999999999,6543999.999999999,6667833.333333335,6819833.333333332,6867333.333333327,5990333.333333335,6867333.333333327,6491388.888888888,0.6275491675047493,2.224071823667449,PASS
all-fast,125.0,3.3,band2,all-fast_125c_3.30v_band2,2.528496e-07,2.122861e-07,1.813975e-07,1.577692e-07,1.392902e-07,1.240446e-07,1.118657e-07,15819700.0,18842500.0,22051000.0,25353500.0,28717000.0,32246500.0,35757200.0,0.0001262192,0.0001388293,0.000151358,0.0001644558,0.0001772821,0.0001910384,0.000204288,3.391452,-0.09473716,3.444789,-0.1455428,10076000.000000002,10385500.0,10851666.666666664,11109999.999999998,11488333.333333336,11733666.666666664,11702333.333333323,10076000.000000002,11733666.666666664,11076388.888888888,0.6369273753611006,2.260295707251086,PASS
all-fast,125.0,3.3,band3,all-fast_125c_3.30v_band3,1.540714e-07,1.288473e-07,1.097924e-07,9.5159e-08,8.356083e-08,7.429144e-08,6.670835e-08,25962000.0,31044500.0,36432400.0,42034900.0,47869300.0,53842000.0,59962500.0,0.0001564245,0.0001735463,0.0001918833,0.0002108953,0.0002305398,0.000249737,0.0002708014,3.392203,-0.1139687,3.467222,-0.1753793,16941666.66666667,17450666.666666668,18317333.333333332,19061499.999999996,19678500.000000004,20155333.333333332,20401666.66666665,16941666.66666667,20401666.66666665,18889166.666666664,0.6525563002336751,2.3096256066558816,PASS
all-fast,125.0,3.3,band4,all-fast_125c_3.30v_band4,8.743625e-08,7.29306e-08,6.191259e-08,5.343341e-08,4.675227e-08,4.145576e-08,3.701976e-08,45747600.0,54846700.0,64607200.0,74859500.0,85557300.0,96488400.0,108050000.0,0.0001733686,0.0001933904,0.0002147692,0.0002369204,0.0002596062,0.0002820467,0.0003057621,3.435049,-0.1207589,3.453269,-0.1784877,30330333.33333334,31432666.666666668,33354666.66666666,34916833.33333333,36048166.66666667,37487833.33333333,38538666.666666634,30330333.33333334,38538666.666666634,34612444.44444444,0.6629928856012849,2.3618725353898347,PASS
all-fast,125.0,3.3,band5,all-fast_125c_3.30v_band5,5.210701e-08,4.313734e-08,3.637631e-08,3.118858e-08,2.712425e-08,2.388782e-08,2.124373e-08,76765100.0,92727100.0,109962000.0,128252000.0,147470000.0,167449000.0,188291000.0,0.0002302357,0.0002613639,0.0002932281,0.0003267854,0.0003606809,0.0003956991,0.0004298076,3.31055,-0.09618455,3.372975,-0.1538212,53206666.66666668,55328166.66666667,59208166.66666666,62513333.33333332,65328333.33333335,68034999.99999999,69473333.33333327,53206666.66666668,69473333.33333327,61958833.33333332,0.6931101068931934,2.452820357167515,PASS
all-fast,125.0,3.3,band6,all-fast_125c_3.30v_band6,2.970463e-08,2.435014e-08,2.036634e-08,1.735904e-08,1.504702e-08,1.323139e-08,1.178408e-08,134659000.0,164270000.0,196402000.0,230428000.0,265833000.0,302311000.0,339441000.0,0.0003140147,0.0003612889,0.000410562,0.0004600043,0.000511749,0.0005629335,0.0006140893,3.315694,-0.03605687,3.327479,-0.05805691,98703333.33333336,102905000.0,110263333.33333331,115718333.33333331,119805000.00000003,122679999.99999999,123766666.66666655,98703333.33333336,123766666.66666655,113767777.77777776,0.732987274027977,2.520744992908012,PASS
all-fast,125.0,3.3,band7,all-fast_125c_3.30v_band7,1.688745e-08,1.379949e-08,1.156181e-08,9.911162e-09,8.669488e-09,7.714546e-09,6.965141e-09,236862000.0,289866000.0,345967000.0,403585000.0,461388000.0,518501000.0,574288000.0,0.0004599217,0.000531103,0.00060924,0.0006819458,0.0007594831,0.0008328878,0.0009051579,3.323096,-0.02686678,3.339007,-0.03905376,176680000.00000003,181841666.6666667,189531666.66666663,192368333.3333333,191526666.66666672,188166666.66666663,185956666.6666665,176680000.00000003,192368333.3333333,187458888.88888887,0.7459195649787641,2.42456789185264,PASS
all-fast,125.0,3.63,band0,all-fast_125c_3.63v_band0,7.200979e-07,6.109753e-07,5.270326e-07,4.618717e-07,4.105352e-07,3.680192e-07,3.341763e-07,5554800.0,6546910.0,7589660.0,8660410.0,9743380.0,10869000.0,11969700.0,0.0001074545,0.0001148211,0.000122979,0.0001292946,0.0001393084,0.0001459535,0.0001538441,3.699001,-0.07107138,3.700722,-0.07161515,3307033.333333334,3391433.3333333335,3522499.9999999995,3589533.333333333,3680983.333333334,3710533.3333333326,3668999.9999999967,3307033.333333334,3710533.3333333326,3563833.333333333,0.5953469671875377,2.1548390581119032,PASS
all-fast,125.0,3.63,band1,all-fast_125c_3.63v_band1,4.498631e-07,3.805343e-07,3.277514e-07,2.872289e-07,2.544914e-07,2.282215e-07,2.064913e-07,8891590.0,10511500.0,12204400.0,13926200.0,15717600.0,17526800.0,19371300.0,0.0001218851,0.00013153,0.0001418677,0.0001531252,0.0001639184,0.0001747529,0.0001862911,3.713238,-0.08158444,3.738091,-0.1046009,5399700.000000001,5521350.0,5691166.666666666,5855333.333333332,6001000.000000001,6089499.999999999,6148333.333333327,5399700.000000001,6148333.333333327,5822061.11111111,0.6072817122696842,2.178609225121716,PASS
all-fast,125.0,3.63,band2,all-fast_125c_3.63v_band2,2.732873e-07,2.304337e-07,1.978713e-07,1.726632e-07,1.527305e-07,1.365918e-07,1.232594e-07,14636600.0,17358600.0,20215200.0,23166500.0,26189900.0,29284300.0,32451900.0,0.0001353771,0.0001465981,0.0001595913,0.0001734885,0.0001863391,0.000201084,0.0002145521,3.714505,-0.09634462,3.732361,-0.1091293,9073333.333333336,9297666.666666668,9679833.333333332,9957833.333333332,10196333.333333336,10436666.666666666,10558666.666666657,9073333.333333336,10558666.666666657,9897388.888888888,0.6199071733417143,2.21717475369963,PASS
all-fast,125.0,3.63,band3,all-fast_125c_3.63v_band3,1.682121e-07,1.413918e-07,1.209613e-07,1.051964e-07,9.28057e-08,8.273725e-08,7.44941e-08,23779500.0,28290200.0,33068400.0,38024100.0,43100800.0,48345800.0,53695500.0,0.0001651358,0.0001831973,0.0002019031,0.0002206291,0.0002405079,0.0002598561,0.0002810226,3.754506,-0.1533911,3.759987,-0.1421523,15035666.66666667,15481500.0,16223166.666666664,16720666.666666664,17202833.333333336,17657833.333333332,17832333.333333317,15035666.66666667,17832333.333333317,16619999.999999998,0.6322953244040737,2.2580584116570996,PASS
